"","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensgene"
"1128","BAZ1B",493.946953354627,-0.275995455767108,0.101913365136328,0.00106625439136808,0.00536018821323959,"ENSG00000009954"
"1129","ARHGEF40",1396.37360444211,-0.275256095277898,0.09599319569885,0.000657322394260648,0.00350118187530601,"ENSG00000165801"
"1130","KDM3B",2309.80676935328,-0.275119257275608,0.0691914997589005,1.24901974538936e-05,9.94960521917598e-05,"ENSG00000120733"
"1131","RASSF2",11823.3136463064,-0.275093826042964,0.0653332155036745,4.68031971743578e-06,4.06338643485057e-05,"ENSG00000101265"
"1132","PWP1",245.865897844954,-0.275003200743573,0.069756889625058,1.43286350240223e-05,0.000112873657830889,"ENSG00000136045"
"1133","USP31",192.150889479373,-0.274977727905979,0.0784659641206807,7.7011015591888e-05,0.000517666990140048,"ENSG00000103404"
"1134","ALAS1",978.85429180972,-0.274464629606162,0.0951102087132035,0.000621296818623308,0.00333432533646145,"ENSG00000023330"
"1135","RELT",1509.63231358212,-0.274464032595251,0.0963183512518725,0.000695235366677691,0.00368499817227207,"ENSG00000054967"
"1136","PEX10",90.8597551032515,-0.273806578689422,0.0847977628534224,0.000202996212389781,0.00123390040512131,"ENSG00000157911"
"1137","MCPH1",235.13897674819,-0.27366106626,0.0747976264728703,4.336123468768e-05,0.000308933782871781,"ENSG00000147316"
"1138","KRAS",736.073504019488,-0.273272408377826,0.0976394018487649,0.000813471810015667,0.00421527021072498,"ENSG00000133703"
"1139","GADD45GIP1",278.098022474257,-0.273193128259141,0.0684950900058982,1.18241467257291e-05,9.46667871706625e-05,"ENSG00000179271"
"1140","ASXL2",958.307488747272,-0.273034026718624,0.0897377123656288,0.000377301054879598,0.00213572118437486,"ENSG00000143970"
"1141","HDAC7",710.070147040025,-0.272238356027618,0.0898632304037534,0.000393774371575142,0.00221980862178907,"ENSG00000061273"
"1142","ATG101",287.153929445443,-0.27199216695322,0.0837036214191843,0.000189135203275277,0.00115857277242992,"ENSG00000123395"
"1143","RNF121",151.773600147007,-0.271930155612237,0.0692316639082762,1.50873424260366e-05,0.000117934959470488,"ENSG00000137522"
"1144","CAPN10",224.997091931709,-0.271889810736767,0.0689144343079448,1.40549807450893e-05,0.000110802790732168,"ENSG00000142330"
"1145","CTU2",67.8989043023211,-0.271621791359783,0.104655866474448,0.00149491963584738,0.00720362211409735,"ENSG00000174177"
"1146","BAG4",287.671421046334,-0.271520967590832,0.0982597690273269,0.000907887899160559,0.0046550464523119,"ENSG00000156735"
"1147","ENDOV",124.83057161671,-0.271451097768393,0.0904326576887303,0.000430865665624473,0.00240844660035022,"ENSG00000173818"
"1148","MAIP1",151.751964677524,-0.271398473509368,0.0816691428774474,0.000146545114842245,0.000922678177170755,"ENSG00000162972"
"1149","USP1",279.243910611882,-0.271311743599441,0.0640211875984447,4.11535374528786e-06,3.60636791580251e-05,"ENSG00000162607"
"1150","CAB39",1811.37018879509,-0.270821928364323,0.0621986021120313,2.46589388767685e-06,2.25804328584062e-05,"ENSG00000135932"
"1151","USP42",319.70565964804,-0.270807140947215,0.0925202710126714,0.000547038511263989,0.002983266474362,"ENSG00000106346"
"1152","MAP2K7",364.896077192047,-0.27066185819926,0.0819948833394238,0.000158252534186911,0.000989126410519403,"ENSG00000076984"
"1153","VPS26C",378.787029159056,-0.26984457694562,0.0686624190115647,1.48841514954894e-05,0.000116713529409752,"ENSG00000157538"
"1154","TBC1D2B",1021.48066845741,-0.269642642563678,0.0785190366612579,9.87852416873869e-05,0.000645905321875662,"ENSG00000167202"
"1155","AP3M1",578.548874929938,-0.26950610227874,0.0542513711661176,1.33223190249472e-07,1.53913552081591e-06,"ENSG00000185009"
"1156","DHDDS",449.000096026108,-0.269287215092467,0.0630894888727595,3.58179061617499e-06,3.17121014278901e-05,"ENSG00000117682"
"1157","CUTC",119.922379561731,-0.269101012725278,0.0779003241905774,9.17629440695192e-05,0.00060516485165847,"ENSG00000119929"
"1158","TMED1",73.4839119223456,-0.269085586977114,0.106470558789947,0.00182699650129313,0.00855926229749713,"ENSG00000099203"
"1159","ARHGAP35",573.90264298739,-0.268892125209073,0.107303777772806,0.00194309474038648,0.00901084457475597,"ENSG00000160007"
"1160","NR2C1",101.121850058397,-0.268831549248578,0.0859794782474515,0.000286190554171469,0.00167823490256883,"ENSG00000120798"
"1161","RIC8A",1087.23176810625,-0.26798346174599,0.0639627684286338,5.01611018835016e-06,4.32752550253639e-05,"ENSG00000177963"
"1162","FRG1",316.564625521015,-0.267588739491513,0.0805644360434224,0.000147095645493271,0.000925861120119162,"ENSG00000109536"
"1163","ZNF639",100.240217951094,-0.267464076631783,0.10315526608362,0.00151555516515197,0.00729027997624432,"ENSG00000121864"
"1164","CBLL1",564.452284808539,-0.267136263323094,0.0650525699166609,7.13124611896767e-06,5.96473659121458e-05,"ENSG00000105879"
"1165","ZNF3",206.899199523492,-0.266530575069656,0.0777863763776497,0.000101256845225444,0.000661206235277286,"ENSG00000166526"
"1166","TXNDC11",1391.01774208497,-0.26650014812021,0.0501943034747139,2.20536964852154e-08,2.93706704776564e-07,"ENSG00000153066"
"1167","C11orf80",167.060867663696,-0.266401208387272,0.0824273270967156,0.000200432938411982,0.00121978945305086,"ENSG00000173715"
"1168","SPATA2",250.72933553445,-0.265889249238243,0.076267811873173,8.14764688279333e-05,0.000544481917052146,"ENSG00000158480"
"1169","UMPS",94.9312273340026,-0.265744808807814,0.0876544172268436,0.000391538162732503,0.00220780740925842,"ENSG00000114491"
"1170","DGAT2",1277.51214269511,-0.265736344241,0.0990577074599032,0.0011651778395841,0.005802202136322,"ENSG00000062282"
"1171","TNS3",4144.56747141554,-0.265735545674205,0.0761863366834463,8.0955698894996e-05,0.000541881737301053,"ENSG00000136205"
"1172","ZNF317",689.764469004401,-0.265520337806253,0.0724516338572754,4.18346879300015e-05,0.000299093307452297,"ENSG00000130803"
"1173","GNA15",2539.29297324707,-0.26526290336048,0.0608970850770723,2.40192920422468e-06,2.20437534817694e-05,"ENSG00000060558"
"1174","TBC1D22A",2105.45676142164,-0.265144385788246,0.0691842431527775,2.1781504907579e-05,0.000164528724294547,"ENSG00000054611"
"1175","SRP68",576.508650744829,-0.264906790559576,0.0743812759566212,6.16803954203513e-05,0.00042488644665857,"ENSG00000167881"
"1176","LETM2",84.9348366763886,-0.264751350143306,0.0997192484577807,0.00126697237190236,0.00624562135224314,"ENSG00000165046"
"1177","SOCS7",209.12455666224,-0.264439796421514,0.0742094457636921,6.11967131767465e-05,0.000421695770369972,"ENSG00000274211"
"1178","SIRT3",77.0136305947381,-0.264056224936829,0.0794740857683073,0.000146208961194971,0.000921019113505499,"ENSG00000142082"
"1179","RPAP2",126.428530440176,-0.263889368100936,0.0837176582744759,0.000262723928029039,0.00155607586157902,"ENSG00000122484"
"1180","RNGTT",976.328695761911,-0.263879673123922,0.0840504839632998,0.000274090600864691,0.00161503098608015,"ENSG00000111880"
"1181","ZMYM2",980.598319607293,-0.263868789500674,0.0690543384685666,2.27172891450873e-05,0.000170907108390975,"ENSG00000121741"
"1182","TAPT1",359.842022388168,-0.263189362324224,0.0862934894450113,0.00036909927502291,0.00209332598756103,"ENSG00000169762"
"1183","GSK3A",252.042221248234,-0.263086126107288,0.0922794623700738,0.000698346007963945,0.00369577352362812,"ENSG00000105723"
"1184","HECA",586.366158157864,-0.262858803293737,0.0680030757978592,1.90103850185065e-05,0.000145303745223176,"ENSG00000112406"
"1185","RAE1",256.817475762337,-0.262632625880538,0.0569857057991677,7.46213631434102e-07,7.53390170774685e-06,"ENSG00000101146"
"1186","ARL8A",1490.22926237564,-0.262166368960387,0.068152276982458,2.04492342764447e-05,0.000155435332276367,"ENSG00000143862"
"1187","CLCN6",583.641792810416,-0.262146509789959,0.0961339182240493,0.00102419458189507,0.00516388819335282,"ENSG00000011021"
"1188","PLEKHA2",1748.87952262366,-0.262135453036895,0.0700483006582674,3.08718789010533e-05,0.000225415110102226,"ENSG00000169499"
"1189","CASP8",479.343173846443,-0.262077379867923,0.07916014227044,0.0001522281610668,0.00095495324454588,"ENSG00000064012"
"1190","FOXK2",548.950719714098,-0.261680155447115,0.0743559056109162,7.1832714549824e-05,0.000485874403214063,"ENSG00000141568"
"1191","LIN54",463.961026635798,-0.26156464326566,0.0599479527914032,2.29653928539241e-06,2.11709643083487e-05,"ENSG00000189308"
"1192","SMC3",348.938303000426,-0.260966903575307,0.0680494794324328,2.138229968466e-05,0.000161869830136705,"ENSG00000108055"
"1193","CHMP6",210.288478225621,-0.260743414969543,0.0748273904112575,8.15240500218322e-05,0.000544582560075782,"ENSG00000176108"
"1194","PLEKHJ1",302.183575142375,-0.260600928278895,0.0838822236305083,0.00030588164188881,0.00177841781958298,"ENSG00000104886"
"1195","YDJC",87.1958574481179,-0.260189293678191,0.102973117939464,0.001857582886428,0.00867541476531394,"ENSG00000161179"
"1196","GIGYF2",851.854607712538,-0.260187300598275,0.060489527865555,3.01009076721483e-06,2.7046125600966e-05,"ENSG00000204120"
"1197","CTR9",516.993723735345,-0.259459779038848,0.0788332147845629,0.000162752307242622,0.00101202522629924,"ENSG00000198730"
"1198","CNOT9",918.870466343266,-0.259104282206008,0.0469206232673342,6.57167874519616e-09,9.56286151776211e-08,"ENSG00000144580"
"1199","FCHO2",506.300673009889,-0.258706035030598,0.102310883440117,0.00185225170129166,0.00865786710717338,"ENSG00000157107"
"1200","ZNF577",83.7109295274197,-0.258631679523895,0.101548232025344,0.0017568467335494,0.0082739479032988,"ENSG00000161551"
"1201","ZNF598",379.860426285167,-0.258548105245616,0.0951257274151159,0.00105666557690949,0.00531588041821262,"ENSG00000167962"
"1202","MRFAP1",1912.06456088128,-0.258278953338172,0.0466221918981841,5.92374596156402e-09,8.66906094631161e-08,"ENSG00000179010"
"1203","TBC1D17",223.643953485162,-0.257786315451306,0.098704120458515,0.00145443533409886,0.00704587552576746,"ENSG00000104946"
"1204","ACAD8",96.7428605665091,-0.257367498473285,0.0982573222947277,0.00142286285888109,0.00691469678420813,"ENSG00000151498"
"1205","VPS72",177.188342657966,-0.257220811698962,0.0769430780715879,0.000135451034523342,0.000861269999162949,"ENSG00000163159"
"1206","EEFSEC",321.067799284941,-0.256666966190554,0.075499927571704,0.000110609071260432,0.000716510657437786,"ENSG00000132394"
"1207","RBM48",151.369986305378,-0.256441669041411,0.071462793628528,5.51381529647755e-05,0.000384323385976701,"ENSG00000127993"
"1208","ASB3",248.049629910643,-0.256184212090452,0.072399747538532,6.64752015968935e-05,0.000453061857587838,"ENSG00000115239"
"1209","DESI2",480.535808630924,-0.255783450317944,0.0591235305713848,2.65733310539071e-06,2.41720981328556e-05,"ENSG00000121644"
"1210","TMEM214",495.421910971946,-0.255149290619574,0.0814663456998694,0.000281090150007884,0.00165390647027801,"ENSG00000119777"
"1211","PREP",697.031308777346,-0.255102789278703,0.0533581992328866,3.16511633739922e-07,3.42945938695768e-06,"ENSG00000085377"
"1212","PDXDC1",776.416659659822,-0.254508807592614,0.0739909616729995,9.54683484159161e-05,0.0006277905838945,"ENSG00000179889"
"1213","TMEM131L",1257.84799976656,-0.254485653703994,0.0939230049094156,0.00108939126966243,0.00545916092658892,"ENSG00000121210"
"1214","SMIM10L1",91.5900722283729,-0.25440796289069,0.0961900589850959,0.00132420945389878,0.00649974564012914,"ENSG00000256537"
"1215","ZNF79",166.810010924207,-0.254185112798237,0.0745110714295018,0.000105789734326665,0.000688417709316071,"ENSG00000196152"
"1216","CSNK1D",437.621206469061,-0.253712794623845,0.072375245118792,7.49224230153694e-05,0.000505775517048635,"ENSG00000141551"
"1217","TSC1",529.771522695637,-0.252945409486639,0.078693496262168,0.000212159711451207,0.001282808763685,"ENSG00000165699"
"1218","RNPEPL1",2681.01518210431,-0.252649845531451,0.0770380632338479,0.000169059119305618,0.00104775916832301,"ENSG00000142327"
"1219","RAB4A",287.42460783986,-0.252569459776383,0.0980524711741236,0.0016297745488895,0.00775537491164439,"ENSG00000168118"
"1220","MRRF",338.27007194521,-0.252455031077676,0.0531890016250949,3.7057288895123e-07,3.95893445641771e-06,"ENSG00000148187"
"1221","SYVN1",484.728629606168,-0.252420907960994,0.0889065191932311,0.000731002775967654,0.00383799773368473,"ENSG00000162298"
"1222","RUFY2",128.41266274044,-0.251717676785186,0.0691257737656901,4.47992850506564e-05,0.000318297682735603,"ENSG00000204130"
"1223","THEMIS2",5319.20795827382,-0.250985056782352,0.0795656320527661,0.000260462856874477,0.00154446217378941,"ENSG00000130775"
"1224","UBAC1",451.709452836548,-0.250597021042241,0.0857617028599691,0.000562405700430708,0.0030533139029188,"ENSG00000130560"
"1225","PDCL",202.647213633827,-0.25058055083136,0.0767448329696712,0.000177705364975637,0.00109737862837296,"ENSG00000136940"
"1226","LUC7L",304.204843295516,-0.250576098646512,0.0907353588715377,0.000932767818842366,0.00476295288638917,"ENSG00000007392"
"1227","CEBPB",7345.73136743056,-0.250559575094202,0.0959090111688939,0.00146679280324982,0.00709967742170506,"ENSG00000172216"
"1228","TBC1D25",270.565336251791,-0.249551075444409,0.0796352867322934,0.000279536750101281,0.00164523689075628,"ENSG00000068354"
"1229","SYNJ1",1251.62430638081,-0.249186937415758,0.0725115925375569,9.6176360498338e-05,0.00063204241252437,"ENSG00000159082"
"1230","AXIN1",573.422193262027,-0.248856144804682,0.0514431365864148,2.33288199731262e-07,2.58349730768054e-06,"ENSG00000103126"
"1231","KPNA6",530.066451000564,-0.248847601460072,0.0546457144047508,9.1675766258159e-07,9.09947210095455e-06,"ENSG00000025800"
"1232","NFRKB",268.559690014622,-0.248759719597552,0.0837509012715715,0.000481622691474549,0.00266036738249136,"ENSG00000170322"
"1233","RBM12B",243.189603580849,-0.248635371994433,0.0610195636036269,7.76633467260453e-06,6.44355250901253e-05,"ENSG00000183808"
"1234","PIKFYVE",1268.09375067648,-0.247462254123444,0.0640209583309498,1.84273640341468e-05,0.000141162115549741,"ENSG00000115020"
"1235","SETX",2650.68364399501,-0.247458332777646,0.0754160181448572,0.000167759949468347,0.00104064779025044,"ENSG00000107290"
"1236","FBXW4",433.726349336383,-0.247088190974992,0.0712442067892234,8.54781417958178e-05,0.000567720544089976,"ENSG00000107829"
"1237","KLHL2",975.556360666726,-0.246978725570218,0.0893374987623732,0.000928072065375454,0.00474552952712857,"ENSG00000109466"
"1238","SART3",341.974308560634,-0.246962000280529,0.0630289850099846,1.48440065958207e-05,0.00011648752086789,"ENSG00000075856"
"1239","PDPK1",534.835041256743,-0.246952800207675,0.0564199959651556,2.05636857337536e-06,1.91024107294679e-05,"ENSG00000140992"
"1240","SUZ12",258.851081173856,-0.246782756187321,0.0624340661036173,1.28784720630055e-05,0.000102193382633398,"ENSG00000178691"
"1241","PIAS1",1439.67653972126,-0.246699433430405,0.0639351434407027,1.89094066385898e-05,0.000144585637679533,"ENSG00000033800"
"1242","POLE3",324.706297547906,-0.246599069695135,0.0903438942773076,0.00103456348262213,0.00521295208419507,"ENSG00000148229"
"1243","HDAC3",249.991312437759,-0.246292904209176,0.0939425100566279,0.00143604385360538,0.00696887696504346,"ENSG00000171720"
"1244","PSMB5",256.057706426564,-0.246089122840615,0.0803993905317767,0.000357537787228265,0.00204125902053518,"ENSG00000100804"
"1245","TARDBP",362.059239926851,-0.245530876412212,0.0630043769092355,1.61405564282512e-05,0.000125323807195357,"ENSG00000120948"
"1246","MRPL50",182.032479777383,-0.245140122746746,0.0909895241817601,0.00115539777708814,0.0057604712045955,"ENSG00000136897"
"1247","IREB2",1279.69227279823,-0.245121569346147,0.0556483394908254,1.80216667539816e-06,1.69864322093415e-05,"ENSG00000136381"
"1248","SP1",3059.22661752853,-0.244781898350437,0.0502554310416785,1.94313661223002e-07,2.18242243085398e-06,"ENSG00000185591"
"1249","TRAPPC11",638.724956166241,-0.244724457276879,0.0604491052808236,8.59703895499862e-06,7.05708777747885e-05,"ENSG00000168538"
"1250","SREK1",393.427797869181,-0.244705851827649,0.0782663069908428,0.000286559676154162,0.00167936539349132,"ENSG00000153914"
"1251","EVI5",1053.84830280397,-0.244533671274174,0.0600244162982631,7.71514761333202e-06,6.40883638643196e-05,"ENSG00000067208"
"1252","C11orf68",375.896878044714,-0.244259670364455,0.0780147796584851,0.000282363814870861,0.00165950238639898,"ENSG00000175573"
"1253","RAD9A",86.1292081357054,-0.243761054929416,0.0933041197385759,0.00148207238263677,0.00715847918899862,"ENSG00000172613"
"1254","POM121",704.639435133756,-0.243636403517485,0.0749101382948561,0.000185542276751216,0.00113859763985476,"ENSG00000196313"
"1255","DCAF1",601.789766482766,-0.242913018654794,0.0685200959268176,6.39343341686334e-05,0.000438392126033698,"ENSG00000145041"
"1256","ARF6",7436.53003578727,-0.242750734815202,0.0614435629479383,1.28733753163496e-05,0.000102192349733491,"ENSG00000165527"
"1257","NELFB",377.571723622738,-0.24242370240843,0.0657713871033712,3.72721026699649e-05,0.000268338273106087,"ENSG00000188986"
"1258","FAM168A",837.258069547766,-0.242275115187848,0.0890980207842827,0.00107415393185503,0.00539594514205303,"ENSG00000054965"
"1259","CLK4",370.648424117037,-0.24221751657459,0.0969547617404961,0.00208364087867022,0.00958698450794242,"ENSG00000113240"
"1260","RAB35",1912.30079208614,-0.242167117256205,0.0591956335508511,7.13535017989657e-06,5.96574422192409e-05,"ENSG00000111737"
"1261","RMND1",151.265480348952,-0.242128194903484,0.0858171283671624,0.000780848496396871,0.00406341392561002,"ENSG00000155906"
"1262","ZNF41",160.483264233762,-0.241724568176938,0.0938437880599728,0.00165947439948732,0.00787666556951582,"ENSG00000147124"
"1263","CARD8-AS1",309.486143288558,-0.241617073199129,0.0909501109162928,0.00130206879434467,0.00639717466868099,"ENSG00000268001"
"1264","BRAP",459.430583255671,-0.241279985478054,0.0573465879140818,4.30443933501939e-06,3.7576641390479e-05,"ENSG00000089234"
"1265","ZNF445",152.176553875361,-0.241149911346859,0.0833255410740391,0.000619954317487456,0.00332885700329381,"ENSG00000185219"
"1266","TCEA2",124.751375064957,-0.241093621071495,0.0692245711538637,8.06247801320284e-05,0.000540018058592648,"ENSG00000171703"
"1267","MRGBP",181.031363939607,-0.240419708662492,0.0851260384099943,0.000775345438116915,0.00404355913118177,"ENSG00000101189"
"1268","MIGA1",215.566235788055,-0.240194496489456,0.072863686963324,0.000158694873741054,0.000991293666478178,"ENSG00000180488"
"1269","NOL10",299.019395913123,-0.240074018304414,0.0676897279760505,6.34085206307996e-05,0.000435188032187903,"ENSG00000115761"
"1270","HPS3",390.811566852945,-0.239565417443651,0.082555852296508,0.000605469268370833,0.00325788066579452,"ENSG00000163755"
"1271","ZDHHC5",2054.88222127734,-0.239444735838432,0.0485306013432815,1.38285350468076e-07,1.59225482441585e-06,"ENSG00000156599"
"1272","ENTPD6",641.94198350571,-0.239404170365181,0.0625958976092965,2.1421681485473e-05,0.000162108318589589,"ENSG00000197586"
"1273","GEMIN5",89.0864550779211,-0.239257313016678,0.0948460847431057,0.00195128631773984,0.00904068166489868,"ENSG00000082516"
"1274","TUBB",1392.57721577968,-0.238939632458564,0.0827941997426654,0.000637747267067653,0.00341281866506737,"ENSG00000196230"
"1275","UHRF2",184.016677703898,-0.238874263148797,0.0869471117342846,0.000989045536906173,0.00500666427285361,"ENSG00000147854"
"1276","PINK1",111.729099300717,-0.238809203108055,0.0926677631111135,0.00166191309324798,0.00788642154212882,"ENSG00000158828"
"1277","VEZF1",1050.19180857375,-0.238746959237058,0.0491571497299797,2.03324248938464e-07,2.27493189024353e-06,"ENSG00000136451"
"1278","CAND1",789.778494347745,-0.238538882102023,0.0653265618326059,4.24063169768544e-05,0.00030307481004368,"ENSG00000111530"
"1279","MFNG",1049.00166403017,-0.238288423236284,0.0813968231463737,0.000557837620860832,0.00303411760159463,"ENSG00000100060"
"1280","PCTP",434.087169511463,-0.238065182750495,0.0812593452741727,0.000553959074894394,0.00301541320767911,"ENSG00000141179"
"1281","MARF1",499.906646169418,-0.237502148992613,0.0686267257487218,8.73042959285013e-05,0.000578169679119679,"ENSG00000166783"
"1282","PDCD10",760.760519917352,-0.237314479608357,0.0940269056125577,0.0019510377539752,0.00904068166489868,"ENSG00000114209"
"1283","NAPG",579.558801622326,-0.237102071116427,0.0527097922145374,1.14269460473293e-06,1.11590337859444e-05,"ENSG00000134265"
"1284","BRD9",456.805371277796,-0.236649753348812,0.0616281737302362,2.0051131557644e-05,0.000152522026961213,"ENSG00000028310"
"1285","UBR1",657.397015225274,-0.236603223869542,0.0696042327176285,0.000109460613444809,0.000710044635006431,"ENSG00000159459"
"1286","METAP1",385.868294834212,-0.234747519945487,0.0663952186901868,6.58783592922208e-05,0.000449440689919342,"ENSG00000164024"
"1287","RALGAPB",1233.31746192902,-0.233758424260794,0.0608095827070049,1.96390902091784e-05,0.000149553634398244,"ENSG00000170471"
"1288","UFL1",318.540285976516,-0.233750886892385,0.0659770453110654,6.40475596910386e-05,0.000438695934821175,"ENSG00000014123"
"1289","CDYL",1384.06999095584,-0.233482919157993,0.0771326694490657,0.000403260825648421,0.00226831458407379,"ENSG00000153046"
"1290","CCNH",661.520189922269,-0.233481756288202,0.0852262425131536,0.00102129808091602,0.00515218138206282,"ENSG00000134480"
"1291","NMD3",534.660020738239,-0.233436251255686,0.0708304664935177,0.000159136885274344,0.00099317424520894,"ENSG00000169251"
"1292","INTS7",206.134541135685,-0.232992721757685,0.0738741694141237,0.000261986313736902,0.0015521538702708,"ENSG00000143493"
"1293","DIDO1",1827.85032346361,-0.232447120419909,0.0514759038621518,1.03913662038754e-06,1.02253826404084e-05,"ENSG00000101191"
"1294","ARID1B",1497.78568223652,-0.232276240883957,0.0789435293744683,0.000534647895447727,0.00291956345454682,"ENSG00000049618"
"1295","COG2",202.581466150199,-0.23173279881243,0.0916188323817778,0.00194166405833078,0.00900623978003026,"ENSG00000135775"
"1296","RAB33B",222.647044594079,-0.231668572794863,0.0894565935170901,0.00162128708252344,0.00772749664350298,"ENSG00000172007"
"1297","MTREX",605.872188567253,-0.231578733277317,0.0574708747944877,9.07269918966964e-06,7.39912241484909e-05,"ENSG00000039123"
"1298","LRRC47",320.122719320726,-0.230074625450967,0.0726408518660086,0.000250534388752596,0.0014911760436718,"ENSG00000130764"
"1299","KDM5A",2656.86114227792,-0.229857761706779,0.0790944599036709,0.000603538992087059,0.00324834378791089,"ENSG00000073614"
"1300","STAU1",1400.27999186592,-0.229491859046921,0.0756524354769852,0.000396007006444915,0.00223117200564364,"ENSG00000124214"
"1301","VCPKMT",97.3706161614678,-0.229302800086422,0.0806487164222711,0.000740231082662774,0.00388347648058879,"ENSG00000100483"
"1302","MSL1",1266.09048754269,-0.228908607664269,0.0757627831682207,0.00041269938809292,0.00231760442396286,"ENSG00000188895"
"1303","PGRMC2",146.411052731387,-0.228786978175907,0.088363938428008,0.0016334547846055,0.00776929395470246,"ENSG00000164040"
"1304","SLC8B1",827.529138891239,-0.228495419514005,0.0691685241991699,0.000154957785468818,0.000970892629051886,"ENSG00000089060"
"1305","COG3",417.933658402081,-0.227725355242459,0.0896533736162132,0.00189660738994206,0.00883064530235521,"ENSG00000136152"
"1306","CCAR2",836.571035567793,-0.227626930166226,0.0710401029136832,0.000220568298246748,0.00133052280994579,"ENSG00000158941"
"1307","TMEM164",2371.17234129593,-0.227362151786028,0.0486511518132976,4.83010908993072e-07,5.05772644449946e-06,"ENSG00000157600"
"1308","SRSF4",855.396152489023,-0.226950392177266,0.0645850257240773,7.13127282048047e-05,0.000482833397677546,"ENSG00000116350"
"1309","ARHGAP17",1337.97439908872,-0.226759800781499,0.0731427966549034,0.000316557308571508,0.00183168818368036,"ENSG00000140750"
"1310","DDX42",767.309811312133,-0.226507935441742,0.074008756945392,0.000362504926600837,0.00206343741165375,"ENSG00000198231"
"1311","AREL1",1792.66992903149,-0.226415241109772,0.050546649275619,1.21265027160458e-06,1.18029763427322e-05,"ENSG00000119682"
"1312","GTF3C5",321.004128811133,-0.226371933657353,0.0754977142575328,0.000446988446749057,0.00248708336406398,"ENSG00000148308"
"1313","CSNK2A2",658.431763250759,-0.226303251858388,0.0632426037528769,5.57974735625037e-05,0.000388130093313751,"ENSG00000070770"
"1314","STK4",3785.53114609129,-0.226080555868451,0.0677649962427696,0.000137782956367889,0.000874467029680966,"ENSG00000101109"
"1315","FRYL",1262.62722972427,-0.225848390686643,0.0690675000012706,0.000174931831884761,0.00108122480410359,"ENSG00000075539"
"1316","PEX14",310.071201212164,-0.225508949486946,0.0764138531325721,0.000523564332522122,0.00286588446554275,"ENSG00000142655"
"1317","FBXO38",1486.18107051526,-0.225288556536494,0.0766572518866782,0.00054532508305727,0.00297549957809238,"ENSG00000145868"
"1318","RHOG",5649.88592197887,-0.225138746351454,0.0571888203600623,1.3282349897001e-05,0.000105166457162017,"ENSG00000177105"
"1319","FAM120AOS",618.343990160123,-0.225093637701628,0.0660905778295253,0.000106841075902646,0.000694804670598245,"ENSG00000188938"
"1320","ZNF143",697.041125854028,-0.224990401244856,0.0651168009078864,8.89565930099668e-05,0.000588051977073385,"ENSG00000166478"
"1321","RXRB",317.479717642774,-0.224987121103587,0.0491922755027029,7.74952612179354e-07,7.8010885265178e-06,"ENSG00000204231"
"1322","SEC14L1",3074.28347813243,-0.224950050864658,0.0675179603014095,0.000140140494525058,0.000887298739108912,"ENSG00000129657"
"1323","ARFGAP2",1140.21027899483,-0.224912678922629,0.0427361278779128,2.32520818047809e-08,3.07651680585967e-07,"ENSG00000149182"
"1324","AGBL5",215.972423418697,-0.224096403177216,0.0597442831236229,2.83451327154104e-05,0.000209042813889708,"ENSG00000084693"
"1325","PBDC1",192.153690951934,-0.223601924519513,0.0835640076074985,0.00126689137761159,0.00624562135224314,"ENSG00000102390"
"1326","PITHD1",348.399375446546,-0.223535298516389,0.0732993496904882,0.000377475668848124,0.0021361219368039,"ENSG00000057757"
"1327","KLHL18",828.203658209873,-0.222450191733403,0.0688962336800857,0.000203051456635923,0.00123390040512131,"ENSG00000114648"
"1328","ABHD17A",249.355516750231,-0.222300651432338,0.0683038373303849,0.000185267643337758,0.00113725150039311,"ENSG00000129968"
"1329","TMED10",293.691530369075,-0.221778936024784,0.0696911489003417,0.000239342441836012,0.00143160176837726,"ENSG00000170348"
"1330","HMG20A",248.651339729659,-0.221638158265742,0.0646540593180076,9.85266723324753e-05,0.000644810690175894,"ENSG00000140382"
"1331","RPF1",344.336624368144,-0.221530252387248,0.0615683642254943,5.16871090173258e-05,0.000362232273549215,"ENSG00000117133"
"1332","RCE1",164.440800871551,-0.221382451915394,0.0739208594182295,0.000455324071687059,0.00253072612075444,"ENSG00000173653"
"1333","RARS2",402.579344837343,-0.220918497708917,0.0627683213970933,6.98608591960514e-05,0.000473782807784427,"ENSG00000146282"
"1334","DHX35",118.645967406792,-0.220766419223152,0.0780897290205522,0.000790613793204102,0.00410696021433163,"ENSG00000101452"
"1335","MMS19",333.706461871413,-0.220200907483697,0.0675042848254012,0.000180744186234024,0.00111447179381219,"ENSG00000155229"
"1336","FAM32A",860.839259644453,-0.220115184803109,0.0582091473823104,2.50390876917513e-05,0.000186600604254066,"ENSG00000105058"
"1337","PDCD2",404.26679669925,-0.219974675816156,0.0835353981695275,0.00145538910448264,0.00704683827284011,"ENSG00000071994"
"1338","SMAD2",1860.89867938134,-0.219965556580995,0.0517694418826608,3.43285506926194e-06,3.05116310605329e-05,"ENSG00000175387"
"1339","TPCN2",571.195221153812,-0.219502591311417,0.0841014833932523,0.00156476231023594,0.00749628621546325,"ENSG00000162341"
"1340","RNF24",1239.88403643741,-0.219175662837161,0.0788489724034396,0.000922895937484768,0.00472258314093176,"ENSG00000101236"
"1341","SPPL3",899.562058127965,-0.218399099968076,0.070762109849977,0.000335268034989956,0.00192748675271119,"ENSG00000157837"
